PROVIDER;DESCRIPTION;ACCOUNTID;REGION;ASSESSMENTDATE;REQUIREMENTS_ID;REQUIREMENTS_NAME;REQUIREMENTS_DESCRIPTION;REQUIREMENTS_ATTRIBUTES_CATEGORY;REQUIREMENTS_ATTRIBUTES_OBJETIVE_ID;REQUIREMENTS_ATTRIBUTES_OBJETIVE_NAME;REQUIREMENTS_ATTRIBUTES_CHECK_SUMMARY;STATUS;STATUSEXTENDED;RESOURCEID;CHECKID;MUTED;RESOURCENAME;FRAMEWORK;NAME
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;350381001508;us-east-1;2026-08-01 19:04:21.788096;A.12.4.G;Logging and Monitoring;Ensure a log metric filter and alarm exist for S3 bucket policy changes;A.12 Operations Security;A.12.4.G;Logging and Monitoring;Ensure a log metric filter and alarm exist for S3 bucket policy changes;FAIL;No CloudWatch log groups found with metric filters or alarms associated.;arn:aws:logs:us-east-1:350381001508:log-group;cloudwatch_log_metric_filter_for_s3_bucket_policy_changes;False;350381001508;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;350381001508;us-east-1;2026-08-01 19:04:21.788096;A.12.4.K;Logging and Monitoring;Ensure a log metric filter and alarm exist for IAM policy changes;A.12 Operations Security;A.12.4.K;Logging and Monitoring;Ensure a log metric filter and alarm exist for IAM policy changes;FAIL;No CloudWatch log groups found with metric filters or alarms associated.;arn:aws:logs:us-east-1:350381001508:log-group;cloudwatch_log_metric_filter_policy_changes;False;350381001508;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;350381001508;us-east-1;2026-08-01 19:04:21.788096;A.12.4.L;Logging and Monitoring;Ensure a log metric filter and alarm exist for usage of root account;A.12 Operations Security;A.12.4.L;Logging and Monitoring;Ensure a log metric filter and alarm exist for usage of root account;FAIL;No CloudWatch log groups found with metric filters or alarms associated.;arn:aws:logs:us-east-1:350381001508:log-group;cloudwatch_log_metric_filter_root_usage;False;350381001508;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;350381001508;us-east-1;2026-08-01 19:04:21.788096;A.12.4.E;Logging and Monitoring;Ensure a log metric filter and alarm exist for security group changes;A.12 Operations Security;A.12.4.E;Logging and Monitoring;Ensure a log metric filter and alarm exist for security group changes;FAIL;No CloudWatch log groups found with metric filters or alarms associated.;arn:aws:logs:us-east-1:350381001508:log-group;cloudwatch_log_metric_filter_security_group_changes;False;350381001508;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;350381001508;us-east-1;2026-08-01 19:04:21.788096;A.12.4.M;Logging and Monitoring;Ensure a log metric filter and alarm exist for Management Console sign-in without MFA;A.12 Operations Security;A.12.4.M;Logging and Monitoring;Ensure a log metric filter and alarm exist for Management Console sign-in without MFA;FAIL;No CloudWatch log groups found with metric filters or alarms associated.;arn:aws:logs:us-east-1:350381001508:log-group;cloudwatch_log_metric_filter_sign_in_without_mfa;False;350381001508;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;350381001508;us-east-1;2026-08-01 19:04:21.788096;A.12.4.N;Logging and Monitoring;Ensure a log metric filter and alarm exist for unauthorized API calls;A.12 Operations Security;A.12.4.N;Logging and Monitoring;Ensure a log metric filter and alarm exist for unauthorized API calls;FAIL;No CloudWatch log groups found with metric filters or alarms associated.;arn:aws:logs:us-east-1:350381001508:log-group;cloudwatch_log_metric_filter_unauthorized_api_calls;False;350381001508;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;350381001508;ap-northeast-1;2026-08-01 19:04:21.788096;A.12.4.P;Logging and Monitoring;Ensure AWS Config is enabled in all regions;A.12 Operations Security;A.12.4.P;Logging and Monitoring;Ensure AWS Config is enabled in all regions;FAIL;AWS Config recorder 350381001508 is disabled.;arn:aws:config:ap-northeast-1:350381001508:recorder;config_recorder_all_regions_enabled;False;350381001508;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;350381001508;ap-northeast-2;2026-08-01 19:04:21.788096;A.12.4.P;Logging and Monitoring;Ensure AWS Config is enabled in all regions;A.12 Operations Security;A.12.4.P;Logging and Monitoring;Ensure AWS Config is enabled in all regions;FAIL;AWS Config recorder 350381001508 is disabled.;arn:aws:config:ap-northeast-2:350381001508:recorder;config_recorder_all_regions_enabled;False;350381001508;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;350381001508;ap-northeast-3;2026-08-01 19:04:21.788096;A.12.4.P;Logging and Monitoring;Ensure AWS Config is enabled in all regions;A.12 Operations Security;A.12.4.P;Logging and Monitoring;Ensure AWS Config is enabled in all regions;FAIL;AWS Config recorder 350381001508 is disabled.;arn:aws:config:ap-northeast-3:350381001508:recorder;config_recorder_all_regions_enabled;False;350381001508;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;350381001508;ap-south-1;2026-08-01 19:04:21.788096;A.12.4.P;Logging and Monitoring;Ensure AWS Config is enabled in all regions;A.12 Operations Security;A.12.4.P;Logging and Monitoring;Ensure AWS Config is enabled in all regions;FAIL;AWS Config recorder 350381001508 is disabled.;arn:aws:config:ap-south-1:350381001508:recorder;config_recorder_all_regions_enabled;False;350381001508;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;350381001508;ap-southeast-1;2026-08-01 19:04:21.788096;A.12.4.P;Logging and Monitoring;Ensure AWS Config is enabled in all regions;A.12 Operations Security;A.12.4.P;Logging and Monitoring;Ensure AWS Config is enabled in all regions;FAIL;AWS Config recorder 350381001508 is disabled.;arn:aws:config:ap-southeast-1:350381001508:recorder;config_recorder_all_regions_enabled;False;350381001508;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;350381001508;ap-southeast-2;2026-08-01 19:04:21.788096;A.12.4.P;Logging and Monitoring;Ensure AWS Config is enabled in all regions;A.12 Operations Security;A.12.4.P;Logging and Monitoring;Ensure AWS Config is enabled in all regions;FAIL;AWS Config recorder 350381001508 is disabled.;arn:aws:config:ap-southeast-2:350381001508:recorder;config_recorder_all_regions_enabled;False;350381001508;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;350381001508;ca-central-1;2026-08-01 19:04:21.788096;A.12.4.P;Logging and Monitoring;Ensure AWS Config is enabled in all regions;A.12 Operations Security;A.12.4.P;Logging and Monitoring;Ensure AWS Config is enabled in all regions;FAIL;AWS Config recorder 350381001508 is disabled.;arn:aws:config:ca-central-1:350381001508:recorder;config_recorder_all_regions_enabled;False;350381001508;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;350381001508;eu-central-1;2026-08-01 19:04:21.788096;A.12.4.P;Logging and Monitoring;Ensure AWS Config is enabled in all regions;A.12 Operations Security;A.12.4.P;Logging and Monitoring;Ensure AWS Config is enabled in all regions;FAIL;AWS Config recorder 350381001508 is disabled.;arn:aws:config:eu-central-1:350381001508:recorder;config_recorder_all_regions_enabled;False;350381001508;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;350381001508;eu-north-1;2026-08-01 19:04:21.788096;A.12.4.P;Logging and Monitoring;Ensure AWS Config is enabled in all regions;A.12 Operations Security;A.12.4.P;Logging and Monitoring;Ensure AWS Config is enabled in all regions;FAIL;AWS Config recorder 350381001508 is disabled.;arn:aws:config:eu-north-1:350381001508:recorder;config_recorder_all_regions_enabled;False;350381001508;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;350381001508;eu-west-1;2026-08-01 19:04:21.788096;A.12.4.P;Logging and Monitoring;Ensure AWS Config is enabled in all regions;A.12 Operations Security;A.12.4.P;Logging and Monitoring;Ensure AWS Config is enabled in all regions;FAIL;AWS Config recorder 350381001508 is disabled.;arn:aws:config:eu-west-1:350381001508:recorder;config_recorder_all_regions_enabled;False;350381001508;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;350381001508;eu-west-2;2026-08-01 19:04:21.788096;A.12.4.P;Logging and Monitoring;Ensure AWS Config is enabled in all regions;A.12 Operations Security;A.12.4.P;Logging and Monitoring;Ensure AWS Config is enabled in all regions;FAIL;AWS Config recorder 350381001508 is disabled.;arn:aws:config:eu-west-2:350381001508:recorder;config_recorder_all_regions_enabled;False;350381001508;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;350381001508;eu-west-3;2026-08-01 19:04:21.788096;A.12.4.P;Logging and Monitoring;Ensure AWS Config is enabled in all regions;A.12 Operations Security;A.12.4.P;Logging and Monitoring;Ensure AWS Config is enabled in all regions;FAIL;AWS Config recorder 350381001508 is disabled.;arn:aws:config:eu-west-3:350381001508:recorder;config_recorder_all_regions_enabled;False;350381001508;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;350381001508;sa-east-1;2026-08-01 19:04:21.788096;A.12.4.P;Logging and Monitoring;Ensure AWS Config is enabled in all regions;A.12 Operations Security;A.12.4.P;Logging and Monitoring;Ensure AWS Config is enabled in all regions;FAIL;AWS Config recorder 350381001508 is disabled.;arn:aws:config:sa-east-1:350381001508:recorder;config_recorder_all_regions_enabled;False;350381001508;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;350381001508;us-east-1;2026-08-01 19:04:21.788096;A.12.4.P;Logging and Monitoring;Ensure AWS Config is enabled in all regions;A.12 Operations Security;A.12.4.P;Logging and Monitoring;Ensure AWS Config is enabled in all regions;FAIL;AWS Config recorder 350381001508 is disabled.;arn:aws:config:us-east-1:350381001508:recorder;config_recorder_all_regions_enabled;False;350381001508;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;350381001508;us-east-2;2026-08-01 19:04:21.788096;A.12.4.P;Logging and Monitoring;Ensure AWS Config is enabled in all regions;A.12 Operations Security;A.12.4.P;Logging and Monitoring;Ensure AWS Config is enabled in all regions;FAIL;AWS Config recorder 350381001508 is disabled.;arn:aws:config:us-east-2:350381001508:recorder;config_recorder_all_regions_enabled;False;350381001508;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;350381001508;us-west-1;2026-08-01 19:04:21.788096;A.12.4.P;Logging and Monitoring;Ensure AWS Config is enabled in all regions;A.12 Operations Security;A.12.4.P;Logging and Monitoring;Ensure AWS Config is enabled in all regions;FAIL;AWS Config recorder 350381001508 is disabled.;arn:aws:config:us-west-1:350381001508:recorder;config_recorder_all_regions_enabled;False;350381001508;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;350381001508;us-west-2;2026-08-01 19:04:21.788096;A.12.4.P;Logging and Monitoring;Ensure AWS Config is enabled in all regions;A.12 Operations Security;A.12.4.P;Logging and Monitoring;Ensure AWS Config is enabled in all regions;FAIL;AWS Config recorder 350381001508 is disabled.;arn:aws:config:us-west-2:350381001508:recorder;config_recorder_all_regions_enabled;False;350381001508;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;350381001508;us-east-1;2026-08-01 19:04:21.788096;A.12.6.C;Technical Vulnerability Management;Ensure no security groups allow ingress from 0.0.0.0/0 to port 22;A.12 Operations Security;A.12.6.C;Technical Vulnerability Management;Ensure no security groups allow ingress from 0.0.0.0/0 to port 22;FAIL;Security group research-sg (sg-0ffe5cbdcf88d22b5) has SSH port 22 open to the Internet.;arn:aws:ec2:us-east-1:350381001508:security-group/sg-0ffe5cbdcf88d22b5;ec2_securitygroup_allow_ingress_from_internet_to_tcp_port_22;False;sg-0ffe5cbdcf88d22b5;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;350381001508;us-east-1;2026-08-01 19:04:21.788096;A.13.1.C;Network Security Management;Ensure no security groups allow ingress from 0.0.0.0/0 to port 22;A.13 Communications Security;A.13.1.C;Network Security Management;Ensure no security groups allow ingress from 0.0.0.0/0 to port 22;FAIL;Security group research-sg (sg-0ffe5cbdcf88d22b5) has SSH port 22 open to the Internet.;arn:aws:ec2:us-east-1:350381001508:security-group/sg-0ffe5cbdcf88d22b5;ec2_securitygroup_allow_ingress_from_internet_to_tcp_port_22;False;sg-0ffe5cbdcf88d22b5;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;350381001508;us-east-1;2026-08-01 19:04:21.788096;A.12.6.B;Technical Vulnerability Management;Ensure no security groups allow ingress from 0.0.0.0/0 to port 3389;A.12 Operations Security;A.12.6.B;Technical Vulnerability Management;Ensure no security groups allow ingress from 0.0.0.0/0 to port 3389;FAIL;Security group research-sg (sg-0ffe5cbdcf88d22b5) has Microsoft RDP port 3389 open to the Internet.;arn:aws:ec2:us-east-1:350381001508:security-group/sg-0ffe5cbdcf88d22b5;ec2_securitygroup_allow_ingress_from_internet_to_tcp_port_3389;False;sg-0ffe5cbdcf88d22b5;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;350381001508;us-east-1;2026-08-01 19:04:21.788096;A.13.1.B;Network Security Management;Ensure no security groups allow ingress from 0.0.0.0/0 to port 3389;A.13 Communications Security;A.13.1.B;Network Security Management;Ensure no security groups allow ingress from 0.0.0.0/0 to port 3389;FAIL;Security group research-sg (sg-0ffe5cbdcf88d22b5) has Microsoft RDP port 3389 open to the Internet.;arn:aws:ec2:us-east-1:350381001508:security-group/sg-0ffe5cbdcf88d22b5;ec2_securitygroup_allow_ingress_from_internet_to_tcp_port_3389;False;sg-0ffe5cbdcf88d22b5;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;350381001508;us-east-1;2026-08-01 19:04:21.788096;A.9.2.H;User Access Management;Avoid the use of the 'root' account;A.9 Access Control;A.9.2.H;User Access Management;Avoid the use of the 'root' account;FAIL;Root user in the account was last accessed 0 days ago.;arn:aws:iam::350381001508:root;iam_avoid_root_usage;False;<root_account>;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;350381001508;us-east-1;2026-08-01 19:04:21.788096;A.9.4.H;System and Application Access Control;Avoid the use of the 'root' account;A.9 Access Control;A.9.4.H;System and Application Access Control;Avoid the use of the 'root' account;FAIL;Root user in the account was last accessed 0 days ago.;arn:aws:iam::350381001508:root;iam_avoid_root_usage;False;<root_account>;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;350381001508;us-east-1;2026-08-01 19:04:21.788096;A.9.2.N;User Access Management;Ensure no root account access key exists;A.9 Access Control;A.9.2.N;User Access Management;Ensure no root account access key exists;PASS;Root account does not have access keys.;arn:aws:iam::350381001508:root;iam_no_root_access_key;False;<root_account>;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;350381001508;us-east-1;2026-08-01 19:04:21.788096;A.9.4.N;System and Application Access Control;Ensure no root account access key exists;A.9 Access Control;A.9.4.N;System and Application Access Control;Ensure no root account access key exists;PASS;Root account does not have access keys.;arn:aws:iam::350381001508:root;iam_no_root_access_key;False;<root_account>;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;350381001508;us-east-1;2026-08-01 19:04:21.788096;A.9.2.A;User Access Management;Ensure IAM password policy expires passwords within 90 days or less;A.9 Access Control;A.9.2.A;User Access Management;Ensure IAM password policy expires passwords within 90 days or less;FAIL;Password expiration is not set.;arn:aws:iam:us-east-1:350381001508:password-policy;iam_password_policy_expires_passwords_within_90_days_or_less;False;350381001508;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;350381001508;us-east-1;2026-08-01 19:04:21.788096;A.9.3.A;User Responsibilities;Ensure IAM password policy expires passwords within 90 days or less;A.9 Access Control;A.9.3.A;User Responsibilities;Ensure IAM password policy expires passwords within 90 days or less;FAIL;Password expiration is not set.;arn:aws:iam:us-east-1:350381001508:password-policy;iam_password_policy_expires_passwords_within_90_days_or_less;False;350381001508;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;350381001508;us-east-1;2026-08-01 19:04:21.788096;A.9.4.A;System and Application Access Control;Ensure IAM password policy expires passwords within 90 days or less;A.9 Access Control;A.9.4.A;System and Application Access Control;Ensure IAM password policy expires passwords within 90 days or less;FAIL;Password expiration is not set.;arn:aws:iam:us-east-1:350381001508:password-policy;iam_password_policy_expires_passwords_within_90_days_or_less;False;350381001508;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;350381001508;us-east-1;2026-08-01 19:04:21.788096;A.9.2.F;User Access Management;Ensure IAM password policy require at least one lowercase letter;A.9 Access Control;A.9.2.F;User Access Management;Ensure IAM password policy require at least one lowercase letter;FAIL;IAM password policy does not require at least one lowercase letter.;arn:aws:iam:us-east-1:350381001508:password-policy;iam_password_policy_lowercase;False;350381001508;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
