PROVIDER;DESCRIPTION;ACCOUNTID;REGION;ASSESSMENTDATE;REQUIREMENTS_ID;REQUIREMENTS_DESCRIPTION;REQUIREMENTS_ATTRIBUTES_SECTION;REQUIREMENTS_ATTRIBUTES_SUBSECTION;REQUIREMENTS_ATTRIBUTES_SUBGROUP;REQUIREMENTS_ATTRIBUTES_SERVICE;REQUIREMENTS_ATTRIBUTES_TYPE;STATUS;STATUSEXTENDED;RESOURCEID;CHECKID;MUTED;RESOURCENAME;FRAMEWORK;NAME;REQUIREMENTS_ATTRIBUTES_COMMENT
aws;ANNEX to the Commission Implementing Regulation laying down rules for the application of Directive (EU) 2022/2555 as regards technical and methodological requirements of cybersecurity risk-management measures and further specification of the cases in which an incident is considered to be significant with regard to DNS service providers, TLD name registries, cloud computing service providers, data centre service providers, content delivery network providers, managed service providers, managed security service providers, providers of online market places, of online search engines and of social networking services platforms, and trust service providers;350381001508;ap-southeast-1;2026-08-01 19:04:21.788096;3.4.2.c;"review the appropriate logs for the purposes of event assessment and classification;";3 INCIDENT HANDLING (ARTICLE 21(2), POINT (B), OF DIRECTIVE (EU) 2022/2555);3.4 Event assessment and classification;;cloudwatch;;PASS;Trail research-trail from home region us-east-1 is multi-region, is logging and have management events enabled.;arn:aws:cloudtrail:us-east-1:350381001508:trail/research-trail;cloudtrail_multi_region_enabled_logging_management_events;False;research-trail;NIS2;NIS2 - Network and Information Security Directive (Directive (EU) 2022/2555);
aws;ANNEX to the Commission Implementing Regulation laying down rules for the application of Directive (EU) 2022/2555 as regards technical and methodological requirements of cybersecurity risk-management measures and further specification of the cases in which an incident is considered to be significant with regard to DNS service providers, TLD name registries, cloud computing service providers, data centre service providers, content delivery network providers, managed service providers, managed security service providers, providers of online market places, of online search engines and of social networking services platforms, and trust service providers;350381001508;ap-southeast-2;2026-08-01 19:04:21.788096;3.1.2.a;"a categorisation system for incidents that is consistent with the event assessment and classification carried out pursuant to point 3.4.1.;";3 INCIDENT HANDLING (ARTICLE 21(2), POINT (B), OF DIRECTIVE (EU) 2022/2555);3.1 Incident handling policy;;generic;;PASS;Trail research-trail from home region us-east-1 is multi-region, is logging and have management events enabled.;arn:aws:cloudtrail:us-east-1:350381001508:trail/research-trail;cloudtrail_multi_region_enabled_logging_management_events;False;research-trail;NIS2;NIS2 - Network and Information Security Directive (Directive (EU) 2022/2555);
aws;ANNEX to the Commission Implementing Regulation laying down rules for the application of Directive (EU) 2022/2555 as regards technical and methodological requirements of cybersecurity risk-management measures and further specification of the cases in which an incident is considered to be significant with regard to DNS service providers, TLD name registries, cloud computing service providers, data centre service providers, content delivery network providers, managed service providers, managed security service providers, providers of online market places, of online search engines and of social networking services platforms, and trust service providers;350381001508;ap-southeast-2;2026-08-01 19:04:21.788096;3.2.3.c;"access to systems and applications;";3 INCIDENT HANDLING (ARTICLE 21(2), POINT (B), OF DIRECTIVE (EU) 2022/2555);3.2 Monitoring and logging;;generic;;PASS;Trail research-trail from home region us-east-1 is multi-region, is logging and have management events enabled.;arn:aws:cloudtrail:us-east-1:350381001508:trail/research-trail;cloudtrail_multi_region_enabled_logging_management_events;False;research-trail;NIS2;NIS2 - Network and Information Security Directive (Directive (EU) 2022/2555);
aws;ANNEX to the Commission Implementing Regulation laying down rules for the application of Directive (EU) 2022/2555 as regards technical and methodological requirements of cybersecurity risk-management measures and further specification of the cases in which an incident is considered to be significant with regard to DNS service providers, TLD name registries, cloud computing service providers, data centre service providers, content delivery network providers, managed service providers, managed security service providers, providers of online market places, of online search engines and of social networking services platforms, and trust service providers;350381001508;ap-southeast-2;2026-08-01 19:04:21.788096;3.4.2.c;"review the appropriate logs for the purposes of event assessment and classification;";3 INCIDENT HANDLING (ARTICLE 21(2), POINT (B), OF DIRECTIVE (EU) 2022/2555);3.4 Event assessment and classification;;cloudwatch;;PASS;Trail research-trail from home region us-east-1 is multi-region, is logging and have management events enabled.;arn:aws:cloudtrail:us-east-1:350381001508:trail/research-trail;cloudtrail_multi_region_enabled_logging_management_events;False;research-trail;NIS2;NIS2 - Network and Information Security Directive (Directive (EU) 2022/2555);
aws;ANNEX to the Commission Implementing Regulation laying down rules for the application of Directive (EU) 2022/2555 as regards technical and methodological requirements of cybersecurity risk-management measures and further specification of the cases in which an incident is considered to be significant with regard to DNS service providers, TLD name registries, cloud computing service providers, data centre service providers, content delivery network providers, managed service providers, managed security service providers, providers of online market places, of online search engines and of social networking services platforms, and trust service providers;350381001508;ca-central-1;2026-08-01 19:04:21.788096;3.1.2.a;"a categorisation system for incidents that is consistent with the event assessment and classification carried out pursuant to point 3.4.1.;";3 INCIDENT HANDLING (ARTICLE 21(2), POINT (B), OF DIRECTIVE (EU) 2022/2555);3.1 Incident handling policy;;generic;;PASS;Trail research-trail from home region us-east-1 is multi-region, is logging and have management events enabled.;arn:aws:cloudtrail:us-east-1:350381001508:trail/research-trail;cloudtrail_multi_region_enabled_logging_management_events;False;research-trail;NIS2;NIS2 - Network and Information Security Directive (Directive (EU) 2022/2555);
aws;ANNEX to the Commission Implementing Regulation laying down rules for the application of Directive (EU) 2022/2555 as regards technical and methodological requirements of cybersecurity risk-management measures and further specification of the cases in which an incident is considered to be significant with regard to DNS service providers, TLD name registries, cloud computing service providers, data centre service providers, content delivery network providers, managed service providers, managed security service providers, providers of online market places, of online search engines and of social networking services platforms, and trust service providers;350381001508;ca-central-1;2026-08-01 19:04:21.788096;3.2.3.c;"access to systems and applications;";3 INCIDENT HANDLING (ARTICLE 21(2), POINT (B), OF DIRECTIVE (EU) 2022/2555);3.2 Monitoring and logging;;generic;;PASS;Trail research-trail from home region us-east-1 is multi-region, is logging and have management events enabled.;arn:aws:cloudtrail:us-east-1:350381001508:trail/research-trail;cloudtrail_multi_region_enabled_logging_management_events;False;research-trail;NIS2;NIS2 - Network and Information Security Directive (Directive (EU) 2022/2555);
aws;ANNEX to the Commission Implementing Regulation laying down rules for the application of Directive (EU) 2022/2555 as regards technical and methodological requirements of cybersecurity risk-management measures and further specification of the cases in which an incident is considered to be significant with regard to DNS service providers, TLD name registries, cloud computing service providers, data centre service providers, content delivery network providers, managed service providers, managed security service providers, providers of online market places, of online search engines and of social networking services platforms, and trust service providers;350381001508;ca-central-1;2026-08-01 19:04:21.788096;3.4.2.c;"review the appropriate logs for the purposes of event assessment and classification;";3 INCIDENT HANDLING (ARTICLE 21(2), POINT (B), OF DIRECTIVE (EU) 2022/2555);3.4 Event assessment and classification;;cloudwatch;;PASS;Trail research-trail from home region us-east-1 is multi-region, is logging and have management events enabled.;arn:aws:cloudtrail:us-east-1:350381001508:trail/research-trail;cloudtrail_multi_region_enabled_logging_management_events;False;research-trail;NIS2;NIS2 - Network and Information Security Directive (Directive (EU) 2022/2555);
aws;ANNEX to the Commission Implementing Regulation laying down rules for the application of Directive (EU) 2022/2555 as regards technical and methodological requirements of cybersecurity risk-management measures and further specification of the cases in which an incident is considered to be significant with regard to DNS service providers, TLD name registries, cloud computing service providers, data centre service providers, content delivery network providers, managed service providers, managed security service providers, providers of online market places, of online search engines and of social networking services platforms, and trust service providers;350381001508;eu-central-1;2026-08-01 19:04:21.788096;3.1.2.a;"a categorisation system for incidents that is consistent with the event assessment and classification carried out pursuant to point 3.4.1.;";3 INCIDENT HANDLING (ARTICLE 21(2), POINT (B), OF DIRECTIVE (EU) 2022/2555);3.1 Incident handling policy;;generic;;PASS;Trail research-trail from home region us-east-1 is multi-region, is logging and have management events enabled.;arn:aws:cloudtrail:us-east-1:350381001508:trail/research-trail;cloudtrail_multi_region_enabled_logging_management_events;False;research-trail;NIS2;NIS2 - Network and Information Security Directive (Directive (EU) 2022/2555);
aws;ANNEX to the Commission Implementing Regulation laying down rules for the application of Directive (EU) 2022/2555 as regards technical and methodological requirements of cybersecurity risk-management measures and further specification of the cases in which an incident is considered to be significant with regard to DNS service providers, TLD name registries, cloud computing service providers, data centre service providers, content delivery network providers, managed service providers, managed security service providers, providers of online market places, of online search engines and of social networking services platforms, and trust service providers;350381001508;eu-central-1;2026-08-01 19:04:21.788096;3.2.3.c;"access to systems and applications;";3 INCIDENT HANDLING (ARTICLE 21(2), POINT (B), OF DIRECTIVE (EU) 2022/2555);3.2 Monitoring and logging;;generic;;PASS;Trail research-trail from home region us-east-1 is multi-region, is logging and have management events enabled.;arn:aws:cloudtrail:us-east-1:350381001508:trail/research-trail;cloudtrail_multi_region_enabled_logging_management_events;False;research-trail;NIS2;NIS2 - Network and Information Security Directive (Directive (EU) 2022/2555);
aws;ANNEX to the Commission Implementing Regulation laying down rules for the application of Directive (EU) 2022/2555 as regards technical and methodological requirements of cybersecurity risk-management measures and further specification of the cases in which an incident is considered to be significant with regard to DNS service providers, TLD name registries, cloud computing service providers, data centre service providers, content delivery network providers, managed service providers, managed security service providers, providers of online market places, of online search engines and of social networking services platforms, and trust service providers;350381001508;eu-central-1;2026-08-01 19:04:21.788096;3.4.2.c;"review the appropriate logs for the purposes of event assessment and classification;";3 INCIDENT HANDLING (ARTICLE 21(2), POINT (B), OF DIRECTIVE (EU) 2022/2555);3.4 Event assessment and classification;;cloudwatch;;PASS;Trail research-trail from home region us-east-1 is multi-region, is logging and have management events enabled.;arn:aws:cloudtrail:us-east-1:350381001508:trail/research-trail;cloudtrail_multi_region_enabled_logging_management_events;False;research-trail;NIS2;NIS2 - Network and Information Security Directive (Directive (EU) 2022/2555);
aws;ANNEX to the Commission Implementing Regulation laying down rules for the application of Directive (EU) 2022/2555 as regards technical and methodological requirements of cybersecurity risk-management measures and further specification of the cases in which an incident is considered to be significant with regard to DNS service providers, TLD name registries, cloud computing service providers, data centre service providers, content delivery network providers, managed service providers, managed security service providers, providers of online market places, of online search engines and of social networking services platforms, and trust service providers;350381001508;eu-north-1;2026-08-01 19:04:21.788096;3.1.2.a;"a categorisation system for incidents that is consistent with the event assessment and classification carried out pursuant to point 3.4.1.;";3 INCIDENT HANDLING (ARTICLE 21(2), POINT (B), OF DIRECTIVE (EU) 2022/2555);3.1 Incident handling policy;;generic;;PASS;Trail research-trail from home region us-east-1 is multi-region, is logging and have management events enabled.;arn:aws:cloudtrail:us-east-1:350381001508:trail/research-trail;cloudtrail_multi_region_enabled_logging_management_events;False;research-trail;NIS2;NIS2 - Network and Information Security Directive (Directive (EU) 2022/2555);
aws;ANNEX to the Commission Implementing Regulation laying down rules for the application of Directive (EU) 2022/2555 as regards technical and methodological requirements of cybersecurity risk-management measures and further specification of the cases in which an incident is considered to be significant with regard to DNS service providers, TLD name registries, cloud computing service providers, data centre service providers, content delivery network providers, managed service providers, managed security service providers, providers of online market places, of online search engines and of social networking services platforms, and trust service providers;350381001508;eu-north-1;2026-08-01 19:04:21.788096;3.2.3.c;"access to systems and applications;";3 INCIDENT HANDLING (ARTICLE 21(2), POINT (B), OF DIRECTIVE (EU) 2022/2555);3.2 Monitoring and logging;;generic;;PASS;Trail research-trail from home region us-east-1 is multi-region, is logging and have management events enabled.;arn:aws:cloudtrail:us-east-1:350381001508:trail/research-trail;cloudtrail_multi_region_enabled_logging_management_events;False;research-trail;NIS2;NIS2 - Network and Information Security Directive (Directive (EU) 2022/2555);
aws;ANNEX to the Commission Implementing Regulation laying down rules for the application of Directive (EU) 2022/2555 as regards technical and methodological requirements of cybersecurity risk-management measures and further specification of the cases in which an incident is considered to be significant with regard to DNS service providers, TLD name registries, cloud computing service providers, data centre service providers, content delivery network providers, managed service providers, managed security service providers, providers of online market places, of online search engines and of social networking services platforms, and trust service providers;350381001508;eu-north-1;2026-08-01 19:04:21.788096;3.4.2.c;"review the appropriate logs for the purposes of event assessment and classification;";3 INCIDENT HANDLING (ARTICLE 21(2), POINT (B), OF DIRECTIVE (EU) 2022/2555);3.4 Event assessment and classification;;cloudwatch;;PASS;Trail research-trail from home region us-east-1 is multi-region, is logging and have management events enabled.;arn:aws:cloudtrail:us-east-1:350381001508:trail/research-trail;cloudtrail_multi_region_enabled_logging_management_events;False;research-trail;NIS2;NIS2 - Network and Information Security Directive (Directive (EU) 2022/2555);
aws;ANNEX to the Commission Implementing Regulation laying down rules for the application of Directive (EU) 2022/2555 as regards technical and methodological requirements of cybersecurity risk-management measures and further specification of the cases in which an incident is considered to be significant with regard to DNS service providers, TLD name registries, cloud computing service providers, data centre service providers, content delivery network providers, managed service providers, managed security service providers, providers of online market places, of online search engines and of social networking services platforms, and trust service providers;350381001508;eu-west-1;2026-08-01 19:04:21.788096;3.1.2.a;"a categorisation system for incidents that is consistent with the event assessment and classification carried out pursuant to point 3.4.1.;";3 INCIDENT HANDLING (ARTICLE 21(2), POINT (B), OF DIRECTIVE (EU) 2022/2555);3.1 Incident handling policy;;generic;;PASS;Trail research-trail from home region us-east-1 is multi-region, is logging and have management events enabled.;arn:aws:cloudtrail:us-east-1:350381001508:trail/research-trail;cloudtrail_multi_region_enabled_logging_management_events;False;research-trail;NIS2;NIS2 - Network and Information Security Directive (Directive (EU) 2022/2555);
aws;ANNEX to the Commission Implementing Regulation laying down rules for the application of Directive (EU) 2022/2555 as regards technical and methodological requirements of cybersecurity risk-management measures and further specification of the cases in which an incident is considered to be significant with regard to DNS service providers, TLD name registries, cloud computing service providers, data centre service providers, content delivery network providers, managed service providers, managed security service providers, providers of online market places, of online search engines and of social networking services platforms, and trust service providers;350381001508;eu-west-1;2026-08-01 19:04:21.788096;3.2.3.c;"access to systems and applications;";3 INCIDENT HANDLING (ARTICLE 21(2), POINT (B), OF DIRECTIVE (EU) 2022/2555);3.2 Monitoring and logging;;generic;;PASS;Trail research-trail from home region us-east-1 is multi-region, is logging and have management events enabled.;arn:aws:cloudtrail:us-east-1:350381001508:trail/research-trail;cloudtrail_multi_region_enabled_logging_management_events;False;research-trail;NIS2;NIS2 - Network and Information Security Directive (Directive (EU) 2022/2555);
aws;ANNEX to the Commission Implementing Regulation laying down rules for the application of Directive (EU) 2022/2555 as regards technical and methodological requirements of cybersecurity risk-management measures and further specification of the cases in which an incident is considered to be significant with regard to DNS service providers, TLD name registries, cloud computing service providers, data centre service providers, content delivery network providers, managed service providers, managed security service providers, providers of online market places, of online search engines and of social networking services platforms, and trust service providers;350381001508;eu-west-1;2026-08-01 19:04:21.788096;3.4.2.c;"review the appropriate logs for the purposes of event assessment and classification;";3 INCIDENT HANDLING (ARTICLE 21(2), POINT (B), OF DIRECTIVE (EU) 2022/2555);3.4 Event assessment and classification;;cloudwatch;;PASS;Trail research-trail from home region us-east-1 is multi-region, is logging and have management events enabled.;arn:aws:cloudtrail:us-east-1:350381001508:trail/research-trail;cloudtrail_multi_region_enabled_logging_management_events;False;research-trail;NIS2;NIS2 - Network and Information Security Directive (Directive (EU) 2022/2555);
aws;ANNEX to the Commission Implementing Regulation laying down rules for the application of Directive (EU) 2022/2555 as regards technical and methodological requirements of cybersecurity risk-management measures and further specification of the cases in which an incident is considered to be significant with regard to DNS service providers, TLD name registries, cloud computing service providers, data centre service providers, content delivery network providers, managed service providers, managed security service providers, providers of online market places, of online search engines and of social networking services platforms, and trust service providers;350381001508;eu-west-2;2026-08-01 19:04:21.788096;3.1.2.a;"a categorisation system for incidents that is consistent with the event assessment and classification carried out pursuant to point 3.4.1.;";3 INCIDENT HANDLING (ARTICLE 21(2), POINT (B), OF DIRECTIVE (EU) 2022/2555);3.1 Incident handling policy;;generic;;PASS;Trail research-trail from home region us-east-1 is multi-region, is logging and have management events enabled.;arn:aws:cloudtrail:us-east-1:350381001508:trail/research-trail;cloudtrail_multi_region_enabled_logging_management_events;False;research-trail;NIS2;NIS2 - Network and Information Security Directive (Directive (EU) 2022/2555);
aws;ANNEX to the Commission Implementing Regulation laying down rules for the application of Directive (EU) 2022/2555 as regards technical and methodological requirements of cybersecurity risk-management measures and further specification of the cases in which an incident is considered to be significant with regard to DNS service providers, TLD name registries, cloud computing service providers, data centre service providers, content delivery network providers, managed service providers, managed security service providers, providers of online market places, of online search engines and of social networking services platforms, and trust service providers;350381001508;eu-west-2;2026-08-01 19:04:21.788096;3.2.3.c;"access to systems and applications;";3 INCIDENT HANDLING (ARTICLE 21(2), POINT (B), OF DIRECTIVE (EU) 2022/2555);3.2 Monitoring and logging;;generic;;PASS;Trail research-trail from home region us-east-1 is multi-region, is logging and have management events enabled.;arn:aws:cloudtrail:us-east-1:350381001508:trail/research-trail;cloudtrail_multi_region_enabled_logging_management_events;False;research-trail;NIS2;NIS2 - Network and Information Security Directive (Directive (EU) 2022/2555);
aws;ANNEX to the Commission Implementing Regulation laying down rules for the application of Directive (EU) 2022/2555 as regards technical and methodological requirements of cybersecurity risk-management measures and further specification of the cases in which an incident is considered to be significant with regard to DNS service providers, TLD name registries, cloud computing service providers, data centre service providers, content delivery network providers, managed service providers, managed security service providers, providers of online market places, of online search engines and of social networking services platforms, and trust service providers;350381001508;eu-west-2;2026-08-01 19:04:21.788096;3.4.2.c;"review the appropriate logs for the purposes of event assessment and classification;";3 INCIDENT HANDLING (ARTICLE 21(2), POINT (B), OF DIRECTIVE (EU) 2022/2555);3.4 Event assessment and classification;;cloudwatch;;PASS;Trail research-trail from home region us-east-1 is multi-region, is logging and have management events enabled.;arn:aws:cloudtrail:us-east-1:350381001508:trail/research-trail;cloudtrail_multi_region_enabled_logging_management_events;False;research-trail;NIS2;NIS2 - Network and Information Security Directive (Directive (EU) 2022/2555);
aws;ANNEX to the Commission Implementing Regulation laying down rules for the application of Directive (EU) 2022/2555 as regards technical and methodological requirements of cybersecurity risk-management measures and further specification of the cases in which an incident is considered to be significant with regard to DNS service providers, TLD name registries, cloud computing service providers, data centre service providers, content delivery network providers, managed service providers, managed security service providers, providers of online market places, of online search engines and of social networking services platforms, and trust service providers;350381001508;eu-west-3;2026-08-01 19:04:21.788096;3.1.2.a;"a categorisation system for incidents that is consistent with the event assessment and classification carried out pursuant to point 3.4.1.;";3 INCIDENT HANDLING (ARTICLE 21(2), POINT (B), OF DIRECTIVE (EU) 2022/2555);3.1 Incident handling policy;;generic;;PASS;Trail research-trail from home region us-east-1 is multi-region, is logging and have management events enabled.;arn:aws:cloudtrail:us-east-1:350381001508:trail/research-trail;cloudtrail_multi_region_enabled_logging_management_events;False;research-trail;NIS2;NIS2 - Network and Information Security Directive (Directive (EU) 2022/2555);
aws;ANNEX to the Commission Implementing Regulation laying down rules for the application of Directive (EU) 2022/2555 as regards technical and methodological requirements of cybersecurity risk-management measures and further specification of the cases in which an incident is considered to be significant with regard to DNS service providers, TLD name registries, cloud computing service providers, data centre service providers, content delivery network providers, managed service providers, managed security service providers, providers of online market places, of online search engines and of social networking services platforms, and trust service providers;350381001508;eu-west-3;2026-08-01 19:04:21.788096;3.2.3.c;"access to systems and applications;";3 INCIDENT HANDLING (ARTICLE 21(2), POINT (B), OF DIRECTIVE (EU) 2022/2555);3.2 Monitoring and logging;;generic;;PASS;Trail research-trail from home region us-east-1 is multi-region, is logging and have management events enabled.;arn:aws:cloudtrail:us-east-1:350381001508:trail/research-trail;cloudtrail_multi_region_enabled_logging_management_events;False;research-trail;NIS2;NIS2 - Network and Information Security Directive (Directive (EU) 2022/2555);
aws;ANNEX to the Commission Implementing Regulation laying down rules for the application of Directive (EU) 2022/2555 as regards technical and methodological requirements of cybersecurity risk-management measures and further specification of the cases in which an incident is considered to be significant with regard to DNS service providers, TLD name registries, cloud computing service providers, data centre service providers, content delivery network providers, managed service providers, managed security service providers, providers of online market places, of online search engines and of social networking services platforms, and trust service providers;350381001508;eu-west-3;2026-08-01 19:04:21.788096;3.4.2.c;"review the appropriate logs for the purposes of event assessment and classification;";3 INCIDENT HANDLING (ARTICLE 21(2), POINT (B), OF DIRECTIVE (EU) 2022/2555);3.4 Event assessment and classification;;cloudwatch;;PASS;Trail research-trail from home region us-east-1 is multi-region, is logging and have management events enabled.;arn:aws:cloudtrail:us-east-1:350381001508:trail/research-trail;cloudtrail_multi_region_enabled_logging_management_events;False;research-trail;NIS2;NIS2 - Network and Information Security Directive (Directive (EU) 2022/2555);
aws;ANNEX to the Commission Implementing Regulation laying down rules for the application of Directive (EU) 2022/2555 as regards technical and methodological requirements of cybersecurity risk-management measures and further specification of the cases in which an incident is considered to be significant with regard to DNS service providers, TLD name registries, cloud computing service providers, data centre service providers, content delivery network providers, managed service providers, managed security service providers, providers of online market places, of online search engines and of social networking services platforms, and trust service providers;350381001508;sa-east-1;2026-08-01 19:04:21.788096;3.1.2.a;"a categorisation system for incidents that is consistent with the event assessment and classification carried out pursuant to point 3.4.1.;";3 INCIDENT HANDLING (ARTICLE 21(2), POINT (B), OF DIRECTIVE (EU) 2022/2555);3.1 Incident handling policy;;generic;;PASS;Trail research-trail from home region us-east-1 is multi-region, is logging and have management events enabled.;arn:aws:cloudtrail:us-east-1:350381001508:trail/research-trail;cloudtrail_multi_region_enabled_logging_management_events;False;research-trail;NIS2;NIS2 - Network and Information Security Directive (Directive (EU) 2022/2555);
aws;ANNEX to the Commission Implementing Regulation laying down rules for the application of Directive (EU) 2022/2555 as regards technical and methodological requirements of cybersecurity risk-management measures and further specification of the cases in which an incident is considered to be significant with regard to DNS service providers, TLD name registries, cloud computing service providers, data centre service providers, content delivery network providers, managed service providers, managed security service providers, providers of online market places, of online search engines and of social networking services platforms, and trust service providers;350381001508;sa-east-1;2026-08-01 19:04:21.788096;3.2.3.c;"access to systems and applications;";3 INCIDENT HANDLING (ARTICLE 21(2), POINT (B), OF DIRECTIVE (EU) 2022/2555);3.2 Monitoring and logging;;generic;;PASS;Trail research-trail from home region us-east-1 is multi-region, is logging and have management events enabled.;arn:aws:cloudtrail:us-east-1:350381001508:trail/research-trail;cloudtrail_multi_region_enabled_logging_management_events;False;research-trail;NIS2;NIS2 - Network and Information Security Directive (Directive (EU) 2022/2555);
aws;ANNEX to the Commission Implementing Regulation laying down rules for the application of Directive (EU) 2022/2555 as regards technical and methodological requirements of cybersecurity risk-management measures and further specification of the cases in which an incident is considered to be significant with regard to DNS service providers, TLD name registries, cloud computing service providers, data centre service providers, content delivery network providers, managed service providers, managed security service providers, providers of online market places, of online search engines and of social networking services platforms, and trust service providers;350381001508;sa-east-1;2026-08-01 19:04:21.788096;3.4.2.c;"review the appropriate logs for the purposes of event assessment and classification;";3 INCIDENT HANDLING (ARTICLE 21(2), POINT (B), OF DIRECTIVE (EU) 2022/2555);3.4 Event assessment and classification;;cloudwatch;;PASS;Trail research-trail from home region us-east-1 is multi-region, is logging and have management events enabled.;arn:aws:cloudtrail:us-east-1:350381001508:trail/research-trail;cloudtrail_multi_region_enabled_logging_management_events;False;research-trail;NIS2;NIS2 - Network and Information Security Directive (Directive (EU) 2022/2555);
aws;ANNEX to the Commission Implementing Regulation laying down rules for the application of Directive (EU) 2022/2555 as regards technical and methodological requirements of cybersecurity risk-management measures and further specification of the cases in which an incident is considered to be significant with regard to DNS service providers, TLD name registries, cloud computing service providers, data centre service providers, content delivery network providers, managed service providers, managed security service providers, providers of online market places, of online search engines and of social networking services platforms, and trust service providers;350381001508;us-east-1;2026-08-01 19:04:21.788096;3.1.2.a;"a categorisation system for incidents that is consistent with the event assessment and classification carried out pursuant to point 3.4.1.;";3 INCIDENT HANDLING (ARTICLE 21(2), POINT (B), OF DIRECTIVE (EU) 2022/2555);3.1 Incident handling policy;;generic;;PASS;Trail research-trail from home region us-east-1 is multi-region, is logging and have management events enabled.;arn:aws:cloudtrail:us-east-1:350381001508:trail/research-trail;cloudtrail_multi_region_enabled_logging_management_events;False;research-trail;NIS2;NIS2 - Network and Information Security Directive (Directive (EU) 2022/2555);
aws;ANNEX to the Commission Implementing Regulation laying down rules for the application of Directive (EU) 2022/2555 as regards technical and methodological requirements of cybersecurity risk-management measures and further specification of the cases in which an incident is considered to be significant with regard to DNS service providers, TLD name registries, cloud computing service providers, data centre service providers, content delivery network providers, managed service providers, managed security service providers, providers of online market places, of online search engines and of social networking services platforms, and trust service providers;350381001508;us-east-1;2026-08-01 19:04:21.788096;3.2.3.c;"access to systems and applications;";3 INCIDENT HANDLING (ARTICLE 21(2), POINT (B), OF DIRECTIVE (EU) 2022/2555);3.2 Monitoring and logging;;generic;;PASS;Trail research-trail from home region us-east-1 is multi-region, is logging and have management events enabled.;arn:aws:cloudtrail:us-east-1:350381001508:trail/research-trail;cloudtrail_multi_region_enabled_logging_management_events;False;research-trail;NIS2;NIS2 - Network and Information Security Directive (Directive (EU) 2022/2555);
aws;ANNEX to the Commission Implementing Regulation laying down rules for the application of Directive (EU) 2022/2555 as regards technical and methodological requirements of cybersecurity risk-management measures and further specification of the cases in which an incident is considered to be significant with regard to DNS service providers, TLD name registries, cloud computing service providers, data centre service providers, content delivery network providers, managed service providers, managed security service providers, providers of online market places, of online search engines and of social networking services platforms, and trust service providers;350381001508;us-east-1;2026-08-01 19:04:21.788096;3.4.2.c;"review the appropriate logs for the purposes of event assessment and classification;";3 INCIDENT HANDLING (ARTICLE 21(2), POINT (B), OF DIRECTIVE (EU) 2022/2555);3.4 Event assessment and classification;;cloudwatch;;PASS;Trail research-trail from home region us-east-1 is multi-region, is logging and have management events enabled.;arn:aws:cloudtrail:us-east-1:350381001508:trail/research-trail;cloudtrail_multi_region_enabled_logging_management_events;False;research-trail;NIS2;NIS2 - Network and Information Security Directive (Directive (EU) 2022/2555);
aws;ANNEX to the Commission Implementing Regulation laying down rules for the application of Directive (EU) 2022/2555 as regards technical and methodological requirements of cybersecurity risk-management measures and further specification of the cases in which an incident is considered to be significant with regard to DNS service providers, TLD name registries, cloud computing service providers, data centre service providers, content delivery network providers, managed service providers, managed security service providers, providers of online market places, of online search engines and of social networking services platforms, and trust service providers;350381001508;us-east-2;2026-08-01 19:04:21.788096;3.1.2.a;"a categorisation system for incidents that is consistent with the event assessment and classification carried out pursuant to point 3.4.1.;";3 INCIDENT HANDLING (ARTICLE 21(2), POINT (B), OF DIRECTIVE (EU) 2022/2555);3.1 Incident handling policy;;generic;;PASS;Trail research-trail from home region us-east-1 is multi-region, is logging and have management events enabled.;arn:aws:cloudtrail:us-east-1:350381001508:trail/research-trail;cloudtrail_multi_region_enabled_logging_management_events;False;research-trail;NIS2;NIS2 - Network and Information Security Directive (Directive (EU) 2022/2555);
aws;ANNEX to the Commission Implementing Regulation laying down rules for the application of Directive (EU) 2022/2555 as regards technical and methodological requirements of cybersecurity risk-management measures and further specification of the cases in which an incident is considered to be significant with regard to DNS service providers, TLD name registries, cloud computing service providers, data centre service providers, content delivery network providers, managed service providers, managed security service providers, providers of online market places, of online search engines and of social networking services platforms, and trust service providers;350381001508;us-east-2;2026-08-01 19:04:21.788096;3.2.3.c;"access to systems and applications;";3 INCIDENT HANDLING (ARTICLE 21(2), POINT (B), OF DIRECTIVE (EU) 2022/2555);3.2 Monitoring and logging;;generic;;PASS;Trail research-trail from home region us-east-1 is multi-region, is logging and have management events enabled.;arn:aws:cloudtrail:us-east-1:350381001508:trail/research-trail;cloudtrail_multi_region_enabled_logging_management_events;False;research-trail;NIS2;NIS2 - Network and Information Security Directive (Directive (EU) 2022/2555);
